Speaker	Task	City	Region	Gender	Ethnicity	Generation	Word	Vowel	Preceding Phone	Aspirated	Following Phone	Following Class	Begin Time (s)	End Time (s)	Duration (ms)	F0 20%	F0 50%	F0 80%	F1 20%	F1 50%	F1 80%	F2 20%	F2 50%	F2 80%	F3 20%	F3 50%	F3 80%	Normalized F1 20%	Normalized F1 50%	Normalized F1 80%	Normalized F2 20%	Normalized F2 50%	Normalized F2 80%	Notes	Outlier	Checked By	Date	Settings	Analyst	Date	Settings	Praat Version	OS
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	leg	ɛ	l	n	g	G	1997.29	1997.41	119.39	--undefined--	--undefined--	--undefined--	601	541	497	1982	2176	2374	3022	3015	3019	-0.497237835	-0.602413491	-0.687242744	0.696028945	0.789410838	0.876498805		n	JMR	Mon Oct 28 13:26:30 2013	"Max formant: 4500 Hz, Number of formants: 4"	JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	leg	ɛ	l	n	g	G	2255.97	2256.11	134.34	104	105	105	556	527	437	2012	2084	2379	3024	3039	2896	-0.575064476	-0.628632221	-0.815899575	0.711051761	0.746211633	0.87860274		n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	leg	ɛ	l	n	g	G	2616.35	2616.44	93.04	--undefined--	99	102	540	494	432	1976	2019	2378	2996	2950	2975	-0.60426363	-0.693297253	-0.827407182	0.692997108	0.714524848	0.878182307		n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	leggings	ɛ	l	n	g	G	1773.28	1773.39	109.83	98	97	95	475	466	453	2003	2233	2452	2963	2958	2965	-0.732517966	-0.751647136	-0.779940644	0.706568566	0.815268482	0.908826527		n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	leggings	ɛ	l	n	g	G	2272.35	2272.45	99.10	104	101	100	538	517	441	1862	2187	2499	3072	3110	3023	-0.60797421	-0.647789895	-0.806787894	0.633573688	0.794453251	0.927813161		n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	leggings	ɛ	l	n	g	G	2479.46	2479.58	116.71	106	108	101	470	373	351	1863	2396	2446	3147	3185	2817	-0.743100075	-0.97425435	-1.035046546	0.634110601	0.885723189	0.906376546		n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	measure	ɛ	m	n	ʒ	C	1974.34	1974.43	97.20	100	--undefined--	--undefined--	561	532	467	2005	2035	2046	2921	3009	3060	-0.566111864	-0.619189281	-0.749503512	0.70756657	0.722418328	0.727809177		n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	measure	ɛ	m	n	ʒ	C	2377.32	2377.42	99.42	111	112	112	555	576	471	1926	1927	1984	2925	2954	3060	-0.576864656	-0.539725109	-0.740974676	0.667367822	0.667886899	0.697037518		n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	measure	ɛ	m	n	ʒ	C	2631.89	2631.97	73.36	110	110	108	515	502	476	1900	1890	1944	2730	2882	2901	-0.651665869	-0.67723265	-0.730414916	0.653776395	0.648499338	0.676670215		n	JMR	Mon Oct 28 13:18:16 2013	"Max formant: 5500 Hz, Number of formants: 4"	JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	nag	æ	n	n	g	G	1834.88	1835.00	113.41	--undefined--	--undefined--	101	696	731	527	2065	1927	2125	2935	2703	2686	-0.35048311	-0.30141931	-0.628632221	0.737052736	0.667886899	0.765694311		n				JMR	Wed Oct 09 17:07:13 2013	"Max formant: 5000, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	nag	æ	n	n	g	G	2271.10	2271.28	183.60	193	192	200	663	662	689	2122	2142	2025	3090	2998	2995	-0.39905778	-0.400567214	-0.360591499	0.764281549	0.773662481	0.71749221		n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	nag	æ	n	n	g	G	2698.96	2699.12	164.01	101	103	105	684	799	529	2015	1952	1831	3117	2963	2846	-0.367874852	-0.212471824	-0.624844338	0.712541705	0.680776997	0.616784775		n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	negative	ɛ	n	n	g	G	2013.85	2013.93	80.81	--undefined--	--undefined--	--undefined--	520	478	379	2171	2328	2225	2940	2761	2478	-0.642003958	-0.726222037	-0.958296565	0.7871104	0.856932039	0.811679425		n	JMR	Mon Oct 28 13:27:39 2013	"Max formant: 4500 Hz, Number of formants: 4"	JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	negative	ɛ	n	n	g	G	2559.09	2559.18	92.56	102	102	100	554	505	393	2247	2415	2458	3226	3026	2893	-0.578668083	-0.671274341	-0.922023158	0.821518502	0.893621796	0.91127052		n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	odd	ɑ	t	n	d	C	1973.53	1973.67	139.89	--undefined--	--undefined--	--undefined--	522	537	553	1297	1164	1205	2754	2575	2586	-0.638165182	-0.609834675	-0.580474768	0.271976414	0.163784858	0.198402076		n				JMR	Wed Jul 16 20:19:49 2014	"Max formant: 5000 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	odd	ɑ	t	n	d	C	2425.09	2425.24	156.34	--undefined--	108	112	487	482	587	1119	1064	1472	1302	2510	2268	-0.707568647	-0.717888656	-0.52080795	0.124357938	0.0739579	0.398544529		n	JMR	Wed Aug 06 16:53:03 2014	"Max formant: 5500 Hz, Number of formants: 6"	JMR	Wed Jul 16 20:19:49 2014	"Max formant: 5000 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	odd	ɑ	t	n	d	C	2742.52	2742.70	172.97	205	197	205	387	619	570	1233	1165	1565	2522	2631	2592	-0.937408077	-0.467727497	-0.550196409	0.221372733	0.164643596	0.459808333		n				JMR	Wed Jul 16 20:19:49 2014	"Max formant: 5000 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	pagan	e	p	y	g	G	1781.76	1781.90	147.58	--undefined--	103	102	575	595	467	2216	2164	2311	3073	2969	2915	-0.541462729	-0.507271364	-0.749503512	0.807626278	0.78388087	0.84960284		n				JMR	Mon Oct 07 19:01:15 2013	"Max formant: 5500, Number of formants: 4, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	pagan	e	p	y	g	G	2237.53	2237.66	133.06	--undefined--	109	108	562	579	513	1972	2054	2250	2858	2948	2925	-0.56433092	-0.534530292	-0.655556925	0.690970765	0.731711621	0.822852725		n				JMR	Mon Oct 07 19:01:15 2013	"Max formant: 5500, Number of formants: 4, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	pagan	e	p	y	g	G	2639.59	2639.71	119.52	--undefined--	108	108	739	448	401	2093	2142	2364	3101	3029	2931	-0.290534849	-0.791039537	-0.901871343	0.750520953	0.773662481	0.872277609		n	JMR	Mon Oct 28 14:42:03 2013	"Max formant: 5500 Hz, Number of formants: 4"	JMR	Mon Oct 07 19:01:15 2013	"Max formant: 5500, Number of formants: 4, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	peg	ɛ	p	y	g	G	1855.58	1855.72	143.35	--undefined--	106	107	666	511	499	2030	2621	2428	2753	2784	2999	-0.394543099	-0.65946318	-0.683226674	0.719958302	0.975478433	0.898990382		n				JMR	Mon Oct 07 19:01:15 2013	"Max formant: 5500, Number of formants: 4, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	peg	ɛ	p	y	g	G	2196.16	2196.30	144.30	--undefined--	108	108	476	492	497	1990	2033	2243	2926	2978	2968	-0.730414916	-0.697354053	-0.687242744	0.700057148	0.721435044	0.819736765		n				JMR	Mon Oct 07 19:01:15 2013	"Max formant: 5500, Number of formants: 4, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	peg	ɛ	p	y	g	G	2523.44	2523.52	82.90	--undefined--	104	103	566	511	429	2137	2347	2445	3002	3087	3063	-0.557238692	-0.65946318	-0.834375851	0.771325485	0.865060426	0.905967632		n				JMR	Mon Oct 07 19:01:15 2013	"Max formant: 5500, Number of formants: 4, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	plague	e	l	n	g	G	1802.95	1803.16	210.48	109	111	106	622	679	550	1850	1980	2024	3126	2975	2905	-0.462892677	-0.375211642	-0.585914492	0.627108148	0.695019354	0.716998261	false formant detected in first half of vowel	n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	regular	ɛ	ɹ	n	g	G	1866.63	1866.73	104.61	76	108	106	508	524	423	1831	2053	2306	2450	2646	2620	-0.665351322	-0.634341086	-0.848460591	0.616784775	0.731224647	0.847436931		n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	regular	ɛ	ɹ	n	g	G	2253.59	2253.70	112.49	102	106	107	538	492	423	2013	2092	2218	2539	2694	2679	-0.60797421	-0.697354053	-0.848460591	0.711548656	0.750043055	0.808528398		n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	regular	ɛ	ɹ	n	g	G	2634.80	2634.87	71.73	103	105	105	510	509	475	2020	2118	2290	2596	2821	2862	-0.661422044	-0.663384753	-0.732517966	0.715020021	0.762394756	0.840474327		n	JMR	Mon Oct 28 13:13:59 2013	"Max formant: 4900 Hz, Number of formants: 5"	JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	say	e	s	n	t	#	2000.95	2001.06	104.42	104	103	105	488	458	426	2303	2414	2400	3010	3048	2940	-0.705517364	-0.768963586	-0.841393424	0.84613513	0.893207632	0.887391246		n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	say	e	s	n	t	#	2517.48	2517.57	96.01	105	104	105	448	452	408	2459	2366	2130	3100	3101	3096	-0.791039537	-0.78215059	-0.884565595	0.911677272	0.873123275	0.768044489		n	JMR	Sat Oct 19 14:17:27 2013	"Max formant: 5500 Hz, Number of formants: 4"	JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	vague	e	v	n	g	G	1998.09	1998.19	100.99	--undefined--	104	102	497	513	462	2163	2425	2512	2832	2977	2911	-0.687242744	-0.655556925	-0.760267879	0.783418656	0.897754034	0.933001758		n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	vague	e	v	n	g	G	2295.25	2295.37	114.39	106	104	104	517	485	401	2284	2538	2610	2908	3201	3212	-0.647789895	-0.711683879	-0.901871343	0.837850801	0.943298878	0.97127273		n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	vague	e	v	n	g	G	2487.35	2487.50	147.73	111	109	109	531	532	450	2082	2408	2626	2970	3186	3089	-0.621070749	-0.619189281	-0.786585187	0.745251479	0.890719037	0.977384285		n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	who'd	u	h	n	d	C	2025.81	2025.92	112.73	104	108	108	416	421	414	1648	1550	1372	2758	2886	2782	-0.86514751	-0.853199936	-0.869966796	0.511484941	0.45017744	0.328192038		n				JMR	Wed Jul 16 20:19:49 2014	"Max formant: 5000 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	who'd	u	h	n	d	C	2422.79	2422.91	127.33	227	226	230	452	447	452	1912	1688	1580	2925	2714	2970	-0.78215059	-0.793274175	-0.78215059	0.660072324	0.535466905	0.469347356		n				JMR	Wed Jul 16 20:19:49 2014	"Max formant: 5000 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
YH48HF3H	wordlist	Harrah	Central	Female	Mexican American	3	who'd	u	h	n	d	C	2739.50	2739.58	78.17	205	205	206	405	404	399	1461	1381	1623	2185	2735	2222	-0.891945703	-0.894417892	-0.906871353	0.391043642	0.334730384	0.496198798		n				JMR	Wed Jul 16 20:19:49 2014	"Max formant: 5000 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
YM37HF2C	wordlist	Mabton	Central	Female	Mexican American	2	aid	e	t	n	d	C	6155.90	6156.15	252.09	93	97	215	463	392	414	2657	2667	2711	2928	3050	3001	-0.758105716	-0.92457093	-0.869966796	0.989120176	0.992876754	1.00924008		n				JMR	Mon Oct 07 19:01:15 2013	"Max formant: 5500, Number of formants: 4, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YM37HF2C	wordlist	Mabton	Central	Female	Mexican American	2	aid	e	t	n	d	C	6644.84	6645.06	220.44	185	186	204	494	378	390	2682	2658	2710	2828	2874	2998	-0.693297253	-0.960938574	-0.929686031	0.998485294	0.989496469	1.008871144		n				JMR	Mon Oct 07 19:01:15 2013	"Max formant: 5500, Number of formants: 4, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YM37HF2C	wordlist	Mabton	Central	Female	Mexican American	2	awed	ɔ	t	n	d	C	5659.09	5659.34	251.19	178	190	199	858	844	871	1229	1277	1404	2639	2467	2627	-0.14122867	-0.157680275	-0.126190793	0.21812334	0.256436086	0.351247815		n				JMR	Wed Jul 16 19:52:51 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
YM37HF2C	wordlist	Mabton	Central	Female	Mexican American	2	awed	ɔ	t	n	d	C	5882.53	5882.78	245.42	93	182	194	844	758	793	1206	1245	1337	2564	2455	2493	-0.157680275	-0.265149384	-0.220009548	0.199231607	0.231058039	0.302350807		n				JMR	Wed Jul 16 19:52:51 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
YM37HF2C	wordlist	Mabton	Central	Female	Mexican American	2	awed	ɔ	t	n	d	C	6359.06	6359.32	259.69	175	176	188	912	894	885	1141	1203	1353	2967	2513	2555	-0.08019278	-0.100126995	-0.110245125	0.14382758	0.196740946	0.314246858		n				JMR	Wed Jul 16 19:52:51 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
YM37HF2C	wordlist	Mabton	Central	Female	Mexican American	2	babble	æ	b	n	b	C	5813.00	5813.16	158.37	173	174	180	838	858	913	1813	1698	1546	2597	2585	2541	-0.164814669	-0.14122867	-0.079096889	0.606905441	0.541373597	0.447593459		n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YM37HF2C	wordlist	Mabton	Central	Female	Mexican American	2	babble	æ	b	n	b	C	6139.80	6139.98	173.89	172	169	173	723	827	895	1903	1620	1517	2659	2624	2461	-0.312423548	-0.178028075	-0.099009052	0.655354097	0.494348658	0.428657209		n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YM37HF2C	wordlist	Mabton	Central	Female	Mexican American	2	babble	æ	b	n	b	C	6243.41	6243.59	176.30	171	175	178	807	861	869	1807	1657	1532	2646	2049	2431	-0.202509102	-0.137738265	-0.128489645	0.603590521	0.516931248	0.43849658		n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YM37HF2C	wordlist	Mabton	Central	Female	Mexican American	2	babe	e	b	n	b	C	5430.40	5430.59	189.88	196	207	224	512	437	427	2406	2502	2588	2835	2789	2647	-0.657508145	-0.815899575	-0.839048757	0.889888127	0.929012921	0.962807886		n				JMR	Mon Oct 07 19:01:15 2013	"Max formant: 5500, Number of formants: 4, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YM37HF2C	wordlist	Mabton	Central	Female	Mexican American	2	babe	e	b	n	b	C	6149.35	6149.52	168.77	180	183	199	484	436	401	2422	2536	2578	2873	2959	2840	-0.713747863	-0.818190527	-0.901871343	0.896516154	0.942510546	0.958936414		n				JMR	Mon Oct 07 19:01:15 2013	"Max formant: 5500, Number of formants: 4, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YM37HF2C	wordlist	Mabton	Central	Female	Mexican American	2	babe	e	b	n	b	C	6291.75	6291.92	165.64	178	175	185	468	430	349	2389	2586	2625	2881	2992	3468	-0.747364474	-0.832047561	-1.040760848	0.882797377	0.962034789	0.977003405		n				JMR	Mon Oct 07 19:01:15 2013	"Max formant: 5500, Number of formants: 4, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YM37HF2C	wordlist	Mabton	Central	Female	Mexican American	2	bad	æ	b	n	d	C	5652.00	5652.24	238.40	177	182	191	815	856	855	1888	1781	1646	2673	2613	2570	-0.192644657	-0.143562394	-0.144731301	0.647440577	0.589097513	0.510270611		n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YM37HF2C	wordlist	Mabton	Central	Female	Mexican American	2	bad	æ	b	n	d	C	6424.97	6425.20	225.66	170	176	184	635	850	905	1758	1799	1746	2697	2637	3482	-0.442207771	-0.15059642	-0.087897826	0.576099308	0.599153464	0.569249967		n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YM37HF2C	wordlist	Mabton	Central	Female	Mexican American	2	bade	e	b	n	d	C	5715.94	5716.16	218.30	184	199	208	493	399	388	2456	2526	2664	2919	2645	3170	-0.695323596	-0.906871353	-0.93482743	0.910456519	0.938559533	0.991751262		n				JMR	Mon Oct 07 19:01:15 2013	"Max formant: 5500, Number of formants: 4, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YM37HF2C	wordlist	Mabton	Central	Female	Mexican American	2	bag	æ	b	n	g	G	5832.05	5832.31	257.95	179	184	199	785	839	632	1895	1873	1853	2672	2667	2620	-0.230149052	-0.163622063	-0.446943376	0.651141348	0.639463933	0.628728456		n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YM37HF2C	wordlist	Mabton	Central	Female	Mexican American	2	bag	æ	b	n	g	G	6014.67	6014.89	218.79	167	170	179	575	635	508	2532	2554	2536	4028	4012	4106	-0.541462729	-0.442207771	-0.665351322	0.940932013	0.949583267	0.942510546		n				JMR	Mon Oct 07 20:40:14 2013	"Max formant: 5500, Number of formants: 5, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YM37HF2C	wordlist	Mabton	Central	Female	Mexican American	2	bagel	e	b	n	g	G	5880.34	5880.50	157.84	178	183	191	477	432	377	2376	2433	2522	2834	2762	2719	-0.728316279	-0.827407182	-0.963587582	0.877340911	0.901047573	0.936974747		n				JMR	Mon Oct 07 19:01:15 2013	"Max formant: 5500, Number of formants: 4, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YM37HF2C	wordlist	Mabton	Central	Female	Mexican American	2	bagel	e	b	n	g	G	6656.27	6656.42	147.12	186	196	208	482	464	408	2370	2429	2510	2835	3041	2722	-0.717888656	-0.755948218	-0.884565595	0.874812464	0.899402159	0.932205262		n				JMR	Mon Oct 07 19:01:15 2013	"Max formant: 5500, Number of formants: 4, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YM37HF2C	wordlist	Mabton	Central	Female	Mexican American	2	bathe	e	b	n	ð	C	5521.67	5521.84	167.76	198	206	220	442	411	418	2383	2500	2490	2881	2894	2859	-0.804522888	-0.877239555	-0.860351337	0.880282707	0.928213241	0.92420522		n				JMR	Mon Oct 07 19:01:15 2013	"Max formant: 5500, Number of formants: 4, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YM37HF2C	wordlist	Mabton	Central	Female	Mexican American	2	bathe	e	b	n	ð	C	6458.35	6458.59	240.03	177	183	196	519	420	372	2457	2665	2624	2895	2881	2919	-0.643928887	-0.855578059	-0.976938916	0.910863603	0.992126567	0.97662238		n				JMR	Mon Oct 07 19:01:15 2013	"Max formant: 5500, Number of formants: 4, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
YM37HF2C	wordlist	Mabton	Central	Female	Mexican American	2	bed	ɛ	b	n	d	C	5778.59	5778.75	156.52	189	191	209	537	573	601	2309	2145	2022	2732	2758	2723	-0.609834675	-0.544947053	-0.497237835	0.848737039	0.775062062	0.71600963		n				JMR	Mon Oct 07 19:01:15 2013	"Max formant: 5500, Number of formants: 4, Pitch range: 75-500, Window length: 0.025 "	5.3.56	Windows
